 03/27/2020 23:04:05  ,96,83
 03/27/2020 23:04:06  ,96,83
 03/27/2020 23:04:07  ,96,84
 03/27/2020 23:04:08  ,96,85
 03/27/2020 23:04:09  ,96,85
 03/27/2020 23:04:10  ,96,85
 03/27/2020 23:04:11  ,96,85
 03/27/2020 23:04:12  ,96,84
 03/27/2020 23:04:13  ,96,83
 03/27/2020 23:04:14  ,96,83
 03/27/2020 23:04:15  ,96,83
 03/27/2020 23:04:16  ,96,83
 03/27/2020 23:04:17  ,96,83
 03/27/2020 23:04:18  ,96,83
 03/27/2020 23:04:19  ,96,83
 03/27/2020 23:04:20  ,96,83
 03/27/2020 23:04:21  ,96,83
 03/27/2020 23:04:22  ,96,83
 03/27/2020 23:04:23  ,96,83
 03/27/2020 23:04:24  ,96,83
 03/27/2020 23:04:25  ,96,83
 03/27/2020 23:04:26  ,96,83
 03/27/2020 23:04:27  ,96,84
 03/27/2020 23:04:28  ,96,85
 03/27/2020 23:04:29  ,96,85
 03/27/2020 23:04:30  ,96,85
 03/27/2020 23:04:31  ,96,84
 03/27/2020 23:04:32  ,96,84
 03/27/2020 23:04:33  ,96,83
 03/27/2020 23:04:34  ,96,82
 03/27/2020 23:04:35  ,96,82
 03/27/2020 23:04:36  ,96,82
 03/27/2020 23:04:37  ,96,82
 03/27/2020 23:04:38  ,96,83
 03/27/2020 23:04:39  ,96,83
 03/27/2020 23:04:40  ,96,83
 03/27/2020 23:04:41  ,96,83
 03/27/2020 23:04:42  ,96,83
 03/27/2020 23:04:43  ,96,83
 03/27/2020 23:04:44  ,96,83
 03/27/2020 23:04:45  ,96,84
 03/27/2020 23:04:46  ,96,85
 03/27/2020 23:04:47  ,96,85
 03/27/2020 23:04:48  ,96,85
 03/27/2020 23:04:49  ,96,85
 03/27/2020 23:04:50  ,96,83
 03/27/2020 23:04:51  ,96,83
 03/27/2020 23:04:52  ,96,82
 03/27/2020 23:04:53  ,96,82
 03/27/2020 23:04:54  ,96,82
 03/27/2020 23:04:55  ,96,83
 03/27/2020 23:04:56  ,96,83
 03/27/2020 23:04:57  ,97,83
 03/27/2020 23:04:58  ,97,83
 03/27/2020 23:04:59  ,97,83
 03/27/2020 23:05:00  ,96,83
 03/27/2020 23:05:01  ,96,84
 03/27/2020 23:05:02  ,96,85
 03/27/2020 23:05:03  ,96,85
 03/27/2020 23:05:04  ,96,85
 03/27/2020 23:05:05  ,96,85
 03/27/2020 23:05:06  ,97,85
 03/27/2020 23:05:07  ,97,84
 03/27/2020 23:05:08  ,97,83
 03/27/2020 23:05:09  ,97,83
 03/27/2020 23:05:10  ,97,83
 03/27/2020 23:05:11  ,97,83
 03/27/2020 23:05:12  ,97,83
 03/27/2020 23:05:13  ,97,83
 03/27/2020 23:05:14  ,97,83
 03/27/2020 23:05:15  ,97,83
 03/27/2020 23:05:16  ,97,83
 03/27/2020 23:05:17  ,97,83
 03/27/2020 23:05:18  ,97,84
 03/27/2020 23:05:19  ,97,83
 03/27/2020 23:05:20  ,97,82
 03/27/2020 23:05:21  ,97,80
 03/27/2020 23:05:22  ,97,80
 03/27/2020 23:05:23  ,97,79
 03/27/2020 23:05:24  ,97,79
 03/27/2020 23:05:25  ,97,79
 03/27/2020 23:05:26  ,97,79
 03/27/2020 23:05:27  ,97,79
 03/27/2020 23:05:28  ,97,79
 03/27/2020 23:05:29  ,97,79
 03/27/2020 23:05:30  ,97,79
 03/27/2020 23:05:31  ,97,79
 03/27/2020 23:05:32  ,97,80
 03/27/2020 23:05:33  ,97,80
 03/27/2020 23:05:34  ,97,81
 03/27/2020 23:05:35  ,97,82
 03/27/2020 23:05:36  ,96,83
 03/27/2020 23:05:37  ,96,83
 03/27/2020 23:05:38  ,96,83
 03/27/2020 23:05:39  ,96,83
 03/27/2020 23:05:40  ,96,83
 03/27/2020 23:05:41  ,96,83
 03/27/2020 23:05:42  ,96,83
 03/27/2020 23:05:43  ,97,82
 03/27/2020 23:05:44  ,97,82
 03/27/2020 23:05:45  ,97,82
 03/27/2020 23:05:46  ,97,81
 03/27/2020 23:05:47  ,97,80
 03/27/2020 23:05:48  ,97,80
 03/27/2020 23:05:49  ,97,80
 03/27/2020 23:05:50  ,97,80
 03/27/2020 23:05:51  ,97,80
 03/27/2020 23:05:52  ,98,80
 03/27/2020 23:05:53  ,97,81
 03/27/2020 23:05:54  ,97,81
 03/27/2020 23:05:55  ,97,81
 03/27/2020 23:05:56  ,97,81
 03/27/2020 23:05:57  ,97,81
 03/27/2020 23:05:58  ,97,82
 03/27/2020 23:05:59  ,97,82
 03/27/2020 23:06:00  ,97,82
 03/27/2020 23:06:01  ,97,82
 03/27/2020 23:06:02  ,97,82
 03/27/2020 23:06:03  ,97,82
 03/27/2020 23:06:04  ,97,82
 03/27/2020 23:06:05  ,97,83
 03/27/2020 23:06:06  ,97,83
 03/27/2020 23:06:07  ,97,83
 03/27/2020 23:06:08  ,97,83
 03/27/2020 23:06:09  ,97,83
 03/27/2020 23:06:10  ,97,83
 03/27/2020 23:06:11  ,97,83
 03/27/2020 23:06:12  ,97,83
 03/27/2020 23:06:13  ,97,83
 03/27/2020 23:06:14  ,97,83
 03/27/2020 23:06:15  ,97,83
 03/27/2020 23:06:16  ,96,83
 03/27/2020 23:06:17  ,96,83
 03/27/2020 23:06:18  ,96,83
 03/27/2020 23:06:19  ,97,83
 03/27/2020 23:06:20  ,97,84
 03/27/2020 23:06:21  ,97,84
 03/27/2020 23:06:22  ,97,84
 03/27/2020 23:06:23  ,97,84
 03/27/2020 23:06:24  ,97,84
 03/27/2020 23:06:25  ,97,83
 03/27/2020 23:06:26  ,97,83
 03/27/2020 23:06:27  ,97,82
 03/27/2020 23:06:28  ,97,82
 03/27/2020 23:06:29  ,97,82
 03/27/2020 23:06:30  ,97,82
 03/27/2020 23:06:31  ,97,82
 03/27/2020 23:06:32  ,97,82
 03/27/2020 23:06:33  ,97,83
 03/27/2020 23:06:34  ,97,83
 03/27/2020 23:06:35  ,97,83
 03/27/2020 23:06:36  ,97,83
 03/27/2020 23:06:37  ,97,83
 03/27/2020 23:06:38  ,97,83
 03/27/2020 23:06:39  ,97,83
 03/27/2020 23:06:40  ,97,83
 03/27/2020 23:06:41  ,97,83
 03/27/2020 23:06:42  ,97,83
 03/27/2020 23:06:43  ,97,84
 03/27/2020 23:06:44  ,97,84
 03/27/2020 23:06:45  ,97,84
 03/27/2020 23:06:46  ,97,84
 03/27/2020 23:06:47  ,97,83
 03/27/2020 23:06:48  ,97,81
 03/27/2020 23:06:49  ,97,80
 03/27/2020 23:06:50  ,97,80
 03/27/2020 23:06:51  ,97,79
 03/27/2020 23:06:52  ,97,79
 03/27/2020 23:06:53  ,97,79
 03/27/2020 23:06:54  ,97,79
 03/27/2020 23:06:55  ,97,80
 03/27/2020 23:06:56  ,97,80
 03/27/2020 23:06:57  ,97,80
 03/27/2020 23:06:58  ,97,80
 03/27/2020 23:06:59  ,97,80
 03/27/2020 23:07:00  ,97,80
 03/27/2020 23:07:01  ,97,80
 03/27/2020 23:07:02  ,97,80
 03/27/2020 23:07:03  ,97,80
 03/27/2020 23:07:04  ,96,81
 03/27/2020 23:07:05  ,96,81
 03/27/2020 23:07:06  ,96,81
 03/27/2020 23:07:07  ,96,81
 03/27/2020 23:07:08  ,95,81
 03/27/2020 23:07:09  ,95,81
 03/27/2020 23:07:10  ,95,81
 03/27/2020 23:07:11  ,95,81
 03/27/2020 23:07:12  ,95,81
 03/27/2020 23:07:13  ,95,81
 03/27/2020 23:07:14  ,96,82
 03/27/2020 23:07:15  ,96,83
 03/27/2020 23:07:16  ,96,83
 03/27/2020 23:07:17  ,96,83
 03/27/2020 23:07:18  ,96,83
 03/27/2020 23:07:19  ,96,83
 03/27/2020 23:07:20  ,96,83
 03/27/2020 23:07:21  ,96,83
 03/27/2020 23:07:22  ,96,83
 03/27/2020 23:07:23  ,96,83
 03/27/2020 23:07:24  ,96,83
 03/27/2020 23:07:25  ,96,83
 03/27/2020 23:07:26  ,96,83
 03/27/2020 23:07:27  ,96,83
 03/27/2020 23:07:28  ,96,83
 03/27/2020 23:07:29  ,96,83
 03/27/2020 23:07:30  ,96,83
 03/27/2020 23:07:31  ,96,83
 03/27/2020 23:07:32  ,96,83
 03/27/2020 23:07:33  ,96,83
 03/27/2020 23:07:34  ,96,83
 03/27/2020 23:07:35  ,96,83
 03/27/2020 23:07:36  ,96,83
 03/27/2020 23:07:37  ,96,83
 03/27/2020 23:07:38  ,96,84
 03/27/2020 23:07:39  ,96,84
 03/27/2020 23:07:40  ,96,84
 03/27/2020 23:07:41  ,96,85
 03/27/2020 23:07:42  ,97,84
 03/27/2020 23:07:43  ,97,83
 03/27/2020 23:07:44  ,97,82
 03/27/2020 23:07:45  ,97,81
 03/27/2020 23:07:46  ,97,81
 03/27/2020 23:07:47  ,97,81
 03/27/2020 23:07:48  ,97,81
 03/27/2020 23:07:49  ,97,81
 03/27/2020 23:07:50  ,97,81
 03/27/2020 23:07:51  ,97,81
 03/27/2020 23:07:52  ,97,81
 03/27/2020 23:07:53  ,97,81
 03/27/2020 23:07:54  ,97,82
 03/27/2020 23:07:55  ,97,83
 03/27/2020 23:07:56  ,97,84
 03/27/2020 23:07:57  ,97,84
 03/27/2020 23:07:58  ,97,85
 03/27/2020 23:07:59  ,97,85
 03/27/2020 23:08:00  ,97,86
 03/27/2020 23:08:01  ,97,85
 03/27/2020 23:08:02  ,97,85
 03/27/2020 23:08:03  ,97,84
 03/27/2020 23:08:04  ,97,82
 03/27/2020 23:08:05  ,97,81
 03/27/2020 23:08:06  ,97,80
 03/27/2020 23:08:07  ,97,80
 03/27/2020 23:08:08  ,97,80
 03/27/2020 23:08:09  ,97,80
 03/27/2020 23:08:10  ,97,80
 03/27/2020 23:08:11  ,97,80
 03/27/2020 23:08:12  ,97,80
 03/27/2020 23:08:13  ,97,80
 03/27/2020 23:08:14  ,97,80
 03/27/2020 23:08:15  ,97,79
 03/27/2020 23:08:16  ,97,79
 03/27/2020 23:08:17  ,97,80
 03/27/2020 23:08:18  ,97,80
 03/27/2020 23:08:19  ,97,80
 03/27/2020 23:08:20  ,97,80
 03/27/2020 23:08:21  ,97,80
 03/27/2020 23:08:22  ,97,80
 03/27/2020 23:08:23  ,97,80
 03/27/2020 23:08:24  ,97,80
 03/27/2020 23:08:25  ,97,80
 03/27/2020 23:08:26  ,96,81
 03/27/2020 23:08:27  ,96,81
 03/27/2020 23:08:28  ,96,81
 03/27/2020 23:08:29  ,96,81
 03/27/2020 23:08:30  ,96,81
 03/27/2020 23:08:31  ,96,81
 03/27/2020 23:08:32  ,96,82
 03/27/2020 23:08:33  ,96,82
 03/27/2020 23:08:34  ,97,82
 03/27/2020 23:08:35  ,97,82
 03/27/2020 23:08:36  ,97,82
 03/27/2020 23:08:37  ,97,81
 03/27/2020 23:08:38  ,97,80
 03/27/2020 23:08:39  ,97,80
 03/27/2020 23:08:40  ,97,79
 03/27/2020 23:08:41  ,97,79
 03/27/2020 23:08:42  ,97,80
 03/27/2020 23:08:43  ,97,80
 03/27/2020 23:08:44  ,97,80
 03/27/2020 23:08:45  ,96,81
 03/27/2020 23:08:46  ,96,81
 03/27/2020 23:08:47  ,96,81
 03/27/2020 23:08:48  ,96,81
 03/27/2020 23:08:49  ,96,81
 03/27/2020 23:08:50  ,96,81
 03/27/2020 23:08:51  ,96,81
 03/27/2020 23:08:52  ,96,81
 03/27/2020 23:08:53  ,96,81
 03/27/2020 23:08:54  ,96,82
 03/27/2020 23:08:55  ,96,82
 03/27/2020 23:08:56  ,96,82
 03/27/2020 23:08:57  ,96,82
 03/27/2020 23:08:58  ,96,82
 03/27/2020 23:08:59  ,96,83
 03/27/2020 23:09:00  ,96,83
 03/27/2020 23:09:01  ,96,83
 03/27/2020 23:09:02  ,96,83
 03/27/2020 23:09:03  ,96,83
 03/27/2020 23:09:04  ,96,83
 03/27/2020 23:09:05  ,96,83
 03/27/2020 23:09:06  ,96,84
